Source Country,Destination Country,Path Length
Finland,South Sudan,3
Finland,Anguilla,3
Finland,British Virgin Islands,3
Finland,Comoros,3
Finland,Zambia,3
Finland,Malawi,3
Finland,Botswana,3
Finland,Tuvalu,3
Finland,Solomon Islands,3
Finland,Vanuatu,3
Finland,Tonga,3
Finland,Eritrea,3
Finland,Falkland Islands,3
Finland,Saint Vincent and the Grenadines,3
Finland,Norfolk Island,3
Finland,Nauru,3
Finland,Saint Pierre and Miquelon,3
Finland,Lesotho,3
Finland,Swaziland,3
Finland,Wallis and Futuna,3
Finland,Micronesia,3
Finland,Cocos (Keeling) Islands,4
Finland,Christmas Island,3
Norway,Somalia,3
Norway,Dominica,3
Norway,Northern Mariana Islands,3
Norway,South Sudan,3
Norway,Anguilla,3
Norway,British Virgin Islands,3
Norway,Comoros,3
Norway,Zambia,3
Norway,Malawi,3
Norway,Palau,3
Norway,Botswana,3
Norway,Papua New Guinea,3
Norway,Tuvalu,3
Norway,Solomon Islands,3
Norway,Vanuatu,3
Norway,Tonga,3
Norway,Eritrea,3
Norway,Bhutan,3
Norway,Falkland Islands,3
Norway,Saint Vincent and the Grenadines,3
Norway,East Timor,3
Norway,New Caledonia,3
Norway,Norfolk Island,3
Norway,Nauru,3
Norway,Saint Pierre and Miquelon,3
Norway,Lesotho,3
Norway,Swaziland,3
Norway,Wallis and Futuna,3
Norway,Micronesia,3
Norway,Cocos (Keeling) Islands,4
Norway,Christmas Island,3
United Arab Emirates,Dominica,3
United Arab Emirates,Anguilla,3
United Arab Emirates,British Virgin Islands,3
United Arab Emirates,Tuvalu,3
United Arab Emirates,Falkland Islands,3
United Arab Emirates,Saint Vincent and the Grenadines,3
United Arab Emirates,Wallis and Futuna,3
United Arab Emirates,Micronesia,3
United Arab Emirates,Cocos (Keeling) Islands,3
Philippines,Cote d'Ivoire,3
Philippines,Burkina Faso,3
Philippines,Mali,3
Philippines,Benin,3
Philippines,Togo,3
Philippines,Niger,3
Philippines,Liberia,3
Philippines,Gambia,3
Philippines,Guinea,3
Philippines,Guinea-Bissau,3
Philippines,Cameroon,3
Philippines,French Guiana,3
Philippines,Dominica,3
Philippines,Bosnia and Herzegovina,3
Philippines,Suriname,3
Philippines,Anguilla,3
Philippines,British Virgin Islands,3
Philippines,Burundi,3
Philippines,Congo (Kinshasa),3
Philippines,Zimbabwe,3
Philippines,Central African Republic,3
Philippines,Congo (Brazzaville),3
Philippines,Gabon,3
Philippines,Mauritania,3
Philippines,Equatorial Guinea,3
Philippines,Mayotte,3
Philippines,Comoros,3
Philippines,Malawi,3
Philippines,Reunion,3
Philippines,Western Sahara,3
Philippines,Namibia,3
Philippines,Botswana,3
Philippines,Sao Tome and Principe,3
Philippines,Mozambique,3
Philippines,Tuvalu,3
Philippines,Greenland,3
Philippines,Bhutan,3
Philippines,Falkland Islands,3
Philippines,Saint Vincent and the Grenadines,3
Philippines,Faroe Islands,3
Philippines,Lesotho,3
Philippines,Swaziland,3
Philippines,Wallis and Futuna,3
Philippines,Cocos (Keeling) Islands,3
Nigeria,Cambodia,3
Nigeria,Dominica,3
Nigeria,Northern Mariana Islands,3
Nigeria,Macau,3
Nigeria,Anguilla,3
Nigeria,British Virgin Islands,3
Nigeria,Laos,3
Nigeria,Palau,3
Nigeria,North Korea,3
Nigeria,Mongolia,3
Nigeria,Papua New Guinea,3
Nigeria,Sao Tome and Principe,3
Nigeria,Tuvalu,3
Nigeria,Solomon Islands,3
Nigeria,Vanuatu,3
Nigeria,Tonga,3
Nigeria,Greenland,3
Nigeria,Bhutan,3
Nigeria,Falkland Islands,3
Nigeria,Saint Vincent and the Grenadines,3
Nigeria,East Timor,3
Nigeria,New Caledonia,3
Nigeria,Norfolk Island,3
Nigeria,Nauru,3
Nigeria,Saint Pierre and Miquelon,3
Nigeria,Faroe Islands,3
Nigeria,Wallis and Futuna,3
Nigeria,Micronesia,3
Nigeria,Cocos (Keeling) Islands,4
Nigeria,Christmas Island,3
Liberia,Azerbaijan,3
Liberia,Colombia,3
Liberia,Ecuador,3
Liberia,Philippines,3
Liberia,Djibouti,3
Liberia,Somalia,3
Liberia,Singapore,3
Liberia,Australia,3
Liberia,Hong Kong,3
Liberia,Japan,3
Liberia,Taiwan,3
Liberia,Malaysia,3
Liberia,Cambodia,3
Liberia,Burma,3
Liberia,Vietnam,3
Liberia,Bahamas,3
Liberia,Aruba,3
Liberia,Venezuela,3
Liberia,Netherlands Antilles,3
Liberia,Uzbekistan,3
Liberia,Antigua and Barbuda,3
Liberia,Guadeloupe,3
Liberia,French Guiana,3
Liberia,Martinique,3
Liberia,Dominican Republic,3
Liberia,Dominica,4
Liberia,Saint Lucia,3
Liberia,Northern Mariana Islands,3
Liberia,South Korea,3
Liberia,Bangladesh,3
Liberia,Oman,3
Liberia,Nepal,3
Liberia,Argentina,3
Liberia,Mexico,3
Liberia,Guatemala,3
Liberia,Cuba,3
Liberia,Costa Rica,3
Liberia,Afghanistan,3
Liberia,Pakistan,3
Liberia,Bosnia and Herzegovina,3
Liberia,Panama,3
Liberia,Nicaragua,3
Liberia,South Sudan,3
Liberia,Tanzania,3
Liberia,Brunei,3
Liberia,Indonesia,3
Liberia,Macau,3
Liberia,Saint Kitts and Nevis,3
Liberia,Uruguay,3
Liberia,Paraguay,3
Liberia,Chile,3
Liberia,Belize,3
Liberia,Honduras,3
Liberia,Georgia,3
Liberia,Armenia,3
Liberia,Guam,3
Liberia,Jamaica,3
Liberia,Suriname,3
Liberia,Trinidad and Tobago,3
Liberia,Haiti,3
Liberia,Tajikistan,3
Liberia,Kazakhstan,3
Liberia,Kyrgyzstan,3
Liberia,Iran,3
Liberia,Anguilla,4
Liberia,Puerto Rico,3
Liberia,British Virgin Islands,4
Liberia,Virgin Islands,3
Liberia,Moldova,3
Liberia,Kuwait,3
Liberia,Bahrain,3
Liberia,Sri Lanka,3
Liberia,Albania,3
Liberia,New Zealand,3
Liberia,French Polynesia,3
Liberia,Bermuda,3
Liberia,Barbados,3
Liberia,Cayman Islands,3
Liberia,Turks and Caicos Islands,3
Liberia,Peru,3
Liberia,El Salvador,3
Liberia,Uganda,3
Liberia,Gibraltar,3
Liberia,Grenada,3
Liberia,Fiji,3
Liberia,Bolivia,3
Liberia,Guernsey,3
Liberia,Jersey,3
Liberia,Zimbabwe,3
Liberia,Central African Republic,3
Liberia,Laos,3
Liberia,Mauritius,3
Liberia,Madagascar,3
Liberia,Mayotte,3
Liberia,Comoros,3
Liberia,Zambia,3
Liberia,Malawi,3
Liberia,Reunion,3
Liberia,Palau,4
Liberia,Maldives,3
Liberia,Belarus,3
Liberia,Seychelles,3
Liberia,Turkmenistan,3
Liberia,Isle of Man,3
Liberia,Botswana,3
Liberia,Guyana,3
Liberia,North Korea,3
Liberia,Mongolia,3
Liberia,Papua New Guinea,4
Liberia,Sao Tome and Principe,3
Liberia,Iraq,3
Liberia,Yemen,3
Liberia,Mozambique,3
Liberia,Samoa,3
Liberia,Kiribati,3
Liberia,Tuvalu,4
Liberia,Solomon Islands,4
Liberia,Vanuatu,4
Liberia,Tonga,4
Liberia,Greenland,3
Liberia,Cook Islands,3
Liberia,American Samoa,3
Liberia,Eritrea,3
Liberia,Bhutan,3
Liberia,Falkland Islands,4
Liberia,Saint Vincent and the Grenadines,4
Liberia,East Timor,4
Liberia,New Caledonia,4
Liberia,Norfolk Island,4
Liberia,Nauru,4
Liberia,Marshall Islands,3
Liberia,Saint Pierre and Miquelon,3
Liberia,Faroe Islands,3
Liberia,Lesotho,3
Liberia,Swaziland,3
Liberia,Wallis and Futuna,4
Liberia,Micronesia,4
Liberia,Cocos (Keeling) Islands,5
Liberia,Christmas Island,4
Gambia,Azerbaijan,3
Gambia,Cyprus,3
Gambia,Philippines,3
Gambia,Djibouti,3
Gambia,Somalia,3
Gambia,Kenya,3
Gambia,Australia,3
Gambia,Hong Kong,3
Gambia,Japan,3
Gambia,Taiwan,3
Gambia,Malaysia,3
Gambia,Cambodia,3
Gambia,Burma,3
Gambia,Vietnam,3
Gambia,Bahamas,3
Gambia,Aruba,3
Gambia,Netherlands Antilles,3
Gambia,Uzbekistan,3
Gambia,Montenegro,3
Gambia,Antigua and Barbuda,3
Gambia,Guadeloupe,3
Gambia,French Guiana,3
Gambia,Martinique,3
Gambia,Dominica,4
Gambia,Saint Lucia,3
Gambia,Northern Mariana Islands,3
Gambia,Bangladesh,3
Gambia,India,3
Gambia,Oman,3
Gambia,Nepal,3
Gambia,Afghanistan,3
Gambia,Serbia,3
Gambia,Macedonia,3
Gambia,Bosnia and Herzegovina,3
Gambia,Nicaragua,3
Gambia,South Sudan,3
Gambia,Tanzania,3
Gambia,Brunei,3
Gambia,Indonesia,3
Gambia,Macau,3
Gambia,Saint Kitts and Nevis,3
Gambia,Paraguay,3
Gambia,Belize,3
Gambia,Honduras,3
Gambia,Georgia,3
Gambia,Armenia,3
Gambia,Guam,3
Gambia,Jamaica,3
Gambia,Suriname,3
Gambia,Trinidad and Tobago,3
Gambia,Haiti,3
Gambia,Tajikistan,3
Gambia,Kazakhstan,3
Gambia,Kyrgyzstan,3
Gambia,Iran,3
Gambia,Chad,3
Gambia,Anguilla,4
Gambia,Puerto Rico,3
Gambia,British Virgin Islands,4
Gambia,Virgin Islands,3
Gambia,Moldova,3
Gambia,Kuwait,3
Gambia,Bahrain,3
Gambia,Sri Lanka,3
Gambia,Albania,3
Gambia,New Zealand,3
Gambia,French Polynesia,3
Gambia,Bermuda,3
Gambia,Barbados,3
Gambia,Cayman Islands,3
Gambia,Turks and Caicos Islands,3
Gambia,El Salvador,3
Gambia,Uganda,3
Gambia,Gibraltar,3
Gambia,Grenada,3
Gambia,Fiji,3
Gambia,Guernsey,3
Gambia,Jersey,3
Gambia,Ethiopia,3
Gambia,Burundi,3
Gambia,Rwanda,3
Gambia,Zimbabwe,3
Gambia,Central African Republic,3
Gambia,Laos,3
Gambia,Slovenia,3
Gambia,Mauritius,3
Gambia,Madagascar,3
Gambia,Mayotte,3
Gambia,Comoros,4
Gambia,Zambia,3
Gambia,Malawi,3
Gambia,Reunion,3
Gambia,Palau,3
Gambia,Maldives,3
Gambia,Sudan,3
Gambia,Seychelles,3
Gambia,Turkmenistan,3
Gambia,Isle of Man,3
Gambia,Namibia,3
Gambia,Botswana,3
Gambia,Guyana,3
Gambia,North Korea,3
Gambia,Mongolia,3
Gambia,Papua New Guinea,3
Gambia,Iraq,3
Gambia,Yemen,3
Gambia,Mozambique,3
Gambia,Samoa,3
Gambia,Kiribati,3
Gambia,Tuvalu,4
Gambia,Solomon Islands,4
Gambia,Vanuatu,4
Gambia,Tonga,4
Gambia,Greenland,3
Gambia,Cook Islands,3
Gambia,American Samoa,3
Gambia,Eritrea,3
Gambia,Bhutan,4
Gambia,Falkland Islands,3
Gambia,Saint Vincent and the Grenadines,4
Gambia,East Timor,3
Gambia,New Caledonia,4
Gambia,Norfolk Island,4
Gambia,Nauru,4
Gambia,Marshall Islands,3
Gambia,Saint Pierre and Miquelon,3
Gambia,Faroe Islands,3
Gambia,Lesotho,3
Gambia,Swaziland,3
Gambia,Wallis and Futuna,4
Gambia,Micronesia,4
Gambia,Cocos (Keeling) Islands,5
Gambia,Christmas Island,4
Sierra Leone,Ecuador,3
Sierra Leone,Somalia,3
Sierra Leone,Australia,3
Sierra Leone,Cambodia,3
Sierra Leone,Burma,3
Sierra Leone,Aruba,3
Sierra Leone,Dominica,3
Sierra Leone,Northern Mariana Islands,3
Sierra Leone,Nepal,3
Sierra Leone,Guatemala,3
Sierra Leone,Costa Rica,3
Sierra Leone,Afghanistan,3
Sierra Leone,Bosnia and Herzegovina,3
Sierra Leone,Nicaragua,3
Sierra Leone,South Sudan,3
Sierra Leone,Tanzania,3
Sierra Leone,Brunei,3
Sierra Leone,Indonesia,3
Sierra Leone,Macau,3
Sierra Leone,Saint Kitts and Nevis,3
Sierra Leone,Uruguay,3
Sierra Leone,Paraguay,3
Sierra Leone,Belize,3
Sierra Leone,Honduras,3
Sierra Leone,Guam,3
Sierra Leone,Suriname,3
Sierra Leone,Tajikistan,3
Sierra Leone,Kyrgyzstan,3
Sierra Leone,Anguilla,3
Sierra Leone,British Virgin Islands,3
Sierra Leone,New Zealand,3
Sierra Leone,French Polynesia,3
Sierra Leone,Cayman Islands,3
Sierra Leone,Turks and Caicos Islands,3
Sierra Leone,El Salvador,3
Sierra Leone,Grenada,3
Sierra Leone,Fiji,3
Sierra Leone,Bolivia,3
Sierra Leone,Burundi,3
Sierra Leone,Zimbabwe,3
Sierra Leone,Laos,3
Sierra Leone,Comoros,3
Sierra Leone,Zambia,3
Sierra Leone,Malawi,3
Sierra Leone,Palau,3
Sierra Leone,Seychelles,3
Sierra Leone,Botswana,3
Sierra Leone,Guyana,3
Sierra Leone,North Korea,3
Sierra Leone,Mongolia,3
Sierra Leone,Papua New Guinea,3
Sierra Leone,Sao Tome and Principe,3
Sierra Leone,Iraq,3
Sierra Leone,Yemen,3
Sierra Leone,Mozambique,3
Sierra Leone,Samoa,3
Sierra Leone,Kiribati,3
Sierra Leone,Tuvalu,4
Sierra Leone,Solomon Islands,4
Sierra Leone,Vanuatu,4
Sierra Leone,Tonga,4
Sierra Leone,Greenland,3
Sierra Leone,Cook Islands,3
Sierra Leone,American Samoa,3
Sierra Leone,Eritrea,3
Sierra Leone,Bhutan,3
Sierra Leone,Falkland Islands,3
Sierra Leone,Saint Vincent and the Grenadines,3
Sierra Leone,East Timor,3
Sierra Leone,New Caledonia,3
Sierra Leone,Norfolk Island,4
Sierra Leone,Nauru,4
Sierra Leone,Marshall Islands,3
Sierra Leone,Saint Pierre and Miquelon,3
Sierra Leone,Faroe Islands,3
Sierra Leone,Lesotho,3
Sierra Leone,Swaziland,3
Sierra Leone,Wallis and Futuna,4
Sierra Leone,Micronesia,4
Sierra Leone,Cocos (Keeling) Islands,5
Sierra Leone,Christmas Island,4
Guinea,Ecuador,3
Guinea,Philippines,3
Guinea,Somalia,3
Guinea,Australia,3
Guinea,Cambodia,3
Guinea,Burma,3
Guinea,Bahamas,3
Guinea,Aruba,3
Guinea,Dominica,3
Guinea,Saint Lucia,3
Guinea,Northern Mariana Islands,3
Guinea,Bangladesh,3
Guinea,Nepal,3
Guinea,Guatemala,3
Guinea,Costa Rica,3
Guinea,Afghanistan,3
Guinea,Macedonia,3
Guinea,Bosnia and Herzegovina,3
Guinea,Nicaragua,3
Guinea,South Sudan,3
Guinea,Tanzania,3
Guinea,Brunei,3
Guinea,Indonesia,3
Guinea,Macau,3
Guinea,Saint Kitts and Nevis,3
Guinea,Uruguay,3
Guinea,Paraguay,3
Guinea,Belize,3
Guinea,Honduras,3
Guinea,Guam,3
Guinea,Jamaica,3
Guinea,Suriname,3
Guinea,Trinidad and Tobago,3
Guinea,Tajikistan,3
Guinea,Kazakhstan,3
Guinea,Kyrgyzstan,3
Guinea,Anguilla,3
Guinea,British Virgin Islands,3
Guinea,Kuwait,3
Guinea,Albania,3
Guinea,New Zealand,3
Guinea,French Polynesia,3
Guinea,Bermuda,3
Guinea,Barbados,3
Guinea,Cayman Islands,3
Guinea,Turks and Caicos Islands,3
Guinea,El Salvador,3
Guinea,Uganda,3
Guinea,Gibraltar,3
Guinea,Grenada,3
Guinea,Fiji,3
Guinea,Bolivia,3
Guinea,Burundi,3
Guinea,Rwanda,3
Guinea,Zimbabwe,3
Guinea,Laos,3
Guinea,Comoros,3
Guinea,Zambia,3
Guinea,Malawi,3
Guinea,Palau,3
Guinea,Maldives,3
Guinea,Sudan,3
Guinea,Seychelles,3
Guinea,Turkmenistan,3
Guinea,Isle of Man,3
Guinea,Namibia,3
Guinea,Botswana,3
Guinea,Guyana,3
Guinea,North Korea,3
Guinea,Mongolia,3
Guinea,Papua New Guinea,3
Guinea,Sao Tome and Principe,3
Guinea,Iraq,3
Guinea,Yemen,3
Guinea,Mozambique,3
Guinea,Samoa,3
Guinea,Kiribati,3
Guinea,Tuvalu,4
Guinea,Solomon Islands,4
Guinea,Vanuatu,4
Guinea,Tonga,4
Guinea,Greenland,3
Guinea,Cook Islands,3
Guinea,American Samoa,3
Guinea,Eritrea,3
Guinea,Bhutan,3
Guinea,Falkland Islands,3
Guinea,Saint Vincent and the Grenadines,4
Guinea,East Timor,3
Guinea,New Caledonia,3
Guinea,Norfolk Island,4
Guinea,Nauru,4
Guinea,Marshall Islands,3
Guinea,Saint Pierre and Miquelon,3
Guinea,Faroe Islands,3
Guinea,Lesotho,3
Guinea,Swaziland,3
Guinea,Wallis and Futuna,4
Guinea,Micronesia,4
Guinea,Cocos (Keeling) Islands,5
Guinea,Christmas Island,4
Guinea-Bissau,Azerbaijan,3
Guinea-Bissau,Colombia,3
Guinea-Bissau,Ecuador,3
Guinea-Bissau,Cyprus,3
Guinea-Bissau,Finland,3
Guinea-Bissau,Philippines,3
Guinea-Bissau,Djibouti,3
Guinea-Bissau,Somalia,3
Guinea-Bissau,Kenya,3
Guinea-Bissau,Thailand,3
Guinea-Bissau,Singapore,3
Guinea-Bissau,Australia,3
Guinea-Bissau,China,3
Guinea-Bissau,Hong Kong,3
Guinea-Bissau,Japan,3
Guinea-Bissau,Taiwan,3
Guinea-Bissau,Malaysia,3
Guinea-Bissau,Cambodia,4
Guinea-Bissau,Burma,3
Guinea-Bissau,Vietnam,3
Guinea-Bissau,Croatia,3
Guinea-Bissau,Austria,3
Guinea-Bissau,Bahamas,3
Guinea-Bissau,Aruba,3
Guinea-Bissau,Venezuela,3
Guinea-Bissau,Netherlands Antilles,3
Guinea-Bissau,Uzbekistan,3
Guinea-Bissau,Montenegro,3
Guinea-Bissau,Antigua and Barbuda,3
Guinea-Bissau,Guadeloupe,3
Guinea-Bissau,French Guiana,3
Guinea-Bissau,Martinique,3
Guinea-Bissau,Dominican Republic,3
Guinea-Bissau,Dominica,4
Guinea-Bissau,Saint Lucia,3
Guinea-Bissau,Northern Mariana Islands,4
Guinea-Bissau,South Korea,3
Guinea-Bissau,Israel,3
Guinea-Bissau,Bangladesh,3
Guinea-Bissau,India,3
Guinea-Bissau,Oman,3
Guinea-Bissau,Nepal,3
Guinea-Bissau,Argentina,3
Guinea-Bissau,Mexico,3
Guinea-Bissau,Guatemala,3
Guinea-Bissau,Cuba,3
Guinea-Bissau,Costa Rica,3
Guinea-Bissau,Afghanistan,3
Guinea-Bissau,Pakistan,3
Guinea-Bissau,Serbia,3
Guinea-Bissau,Macedonia,3
Guinea-Bissau,Greece,3
Guinea-Bissau,Hungary,3
Guinea-Bissau,Czech Republic,3
Guinea-Bissau,Bosnia and Herzegovina,3
Guinea-Bissau,Poland,3
Guinea-Bissau,Panama,3
Guinea-Bissau,Nicaragua,3
Guinea-Bissau,South Sudan,3
Guinea-Bissau,Tanzania,3
Guinea-Bissau,Brunei,3
Guinea-Bissau,Indonesia,3
Guinea-Bissau,Macau,4
Guinea-Bissau,Saint Kitts and Nevis,3
Guinea-Bissau,Uruguay,3
Guinea-Bissau,Paraguay,3
Guinea-Bissau,Chile,3
Guinea-Bissau,Belize,3
Guinea-Bissau,Honduras,3
Guinea-Bissau,Georgia,3
Guinea-Bissau,Armenia,3
Guinea-Bissau,Latvia,3
Guinea-Bissau,Guam,3
Guinea-Bissau,Jamaica,3
Guinea-Bissau,Suriname,3
Guinea-Bissau,Trinidad and Tobago,3
Guinea-Bissau,Haiti,3
Guinea-Bissau,Tajikistan,3
Guinea-Bissau,Kazakhstan,3
Guinea-Bissau,Kyrgyzstan,3
Guinea-Bissau,Iran,3
Guinea-Bissau,Ukraine,3
Guinea-Bissau,Jordan,3
Guinea-Bissau,Chad,3
Guinea-Bissau,Anguilla,4
Guinea-Bissau,Puerto Rico,3
Guinea-Bissau,British Virgin Islands,4
Guinea-Bissau,Virgin Islands,3
Guinea-Bissau,Moldova,3
Guinea-Bissau,Romania,3
Guinea-Bissau,Kuwait,3
Guinea-Bissau,Bahrain,3
Guinea-Bissau,Sri Lanka,3
Guinea-Bissau,Bulgaria,3
Guinea-Bissau,Albania,3
Guinea-Bissau,New Zealand,3
Guinea-Bissau,French Polynesia,3
Guinea-Bissau,Bermuda,3
Guinea-Bissau,Barbados,3
Guinea-Bissau,Cayman Islands,3
Guinea-Bissau,Turks and Caicos Islands,3
Guinea-Bissau,Peru,3
Guinea-Bissau,El Salvador,3
Guinea-Bissau,Uganda,3
Guinea-Bissau,Gibraltar,3
Guinea-Bissau,Grenada,3
Guinea-Bissau,Fiji,3
Guinea-Bissau,Bolivia,3
Guinea-Bissau,Guernsey,3
Guinea-Bissau,Jersey,3
Guinea-Bissau,Malta,3
Guinea-Bissau,Ethiopia,3
Guinea-Bissau,Burundi,3
Guinea-Bissau,Rwanda,3
Guinea-Bissau,Lithuania,3
Guinea-Bissau,Zimbabwe,3
Guinea-Bissau,Central African Republic,3
Guinea-Bissau,Laos,4
Guinea-Bissau,Slovenia,3
Guinea-Bissau,Mauritius,3
Guinea-Bissau,Madagascar,3
Guinea-Bissau,Mayotte,3
Guinea-Bissau,Comoros,4
Guinea-Bissau,Zambia,3
Guinea-Bissau,Malawi,3
Guinea-Bissau,Reunion,3
Guinea-Bissau,Palau,4
Guinea-Bissau,Maldives,3
Guinea-Bissau,Iceland,3
Guinea-Bissau,Belarus,3
Guinea-Bissau,Estonia,3
Guinea-Bissau,Sudan,3
Guinea-Bissau,Seychelles,3
Guinea-Bissau,Turkmenistan,3
Guinea-Bissau,Isle of Man,3
Guinea-Bissau,Namibia,3
Guinea-Bissau,Botswana,3
Guinea-Bissau,Guyana,3
Guinea-Bissau,North Korea,3
Guinea-Bissau,Mongolia,3
Guinea-Bissau,Papua New Guinea,4
Guinea-Bissau,Slovakia,3
Guinea-Bissau,Iraq,3
Guinea-Bissau,Yemen,3
Guinea-Bissau,Mozambique,3
Guinea-Bissau,Samoa,3
Guinea-Bissau,Kiribati,3
Guinea-Bissau,Tuvalu,4
Guinea-Bissau,Solomon Islands,4
Guinea-Bissau,Vanuatu,4
Guinea-Bissau,Tonga,4
Guinea-Bissau,Greenland,3
Guinea-Bissau,Cook Islands,3
Guinea-Bissau,American Samoa,3
Guinea-Bissau,Eritrea,3
Guinea-Bissau,Bhutan,4
Guinea-Bissau,Falkland Islands,4
Guinea-Bissau,Saint Vincent and the Grenadines,4
Guinea-Bissau,East Timor,4
Guinea-Bissau,New Caledonia,4
Guinea-Bissau,Norfolk Island,4
Guinea-Bissau,Nauru,4
Guinea-Bissau,Marshall Islands,3
Guinea-Bissau,Saint Pierre and Miquelon,3
Guinea-Bissau,Faroe Islands,3
Guinea-Bissau,Lesotho,3
Guinea-Bissau,Swaziland,3
Guinea-Bissau,Wallis and Futuna,4
Guinea-Bissau,Micronesia,4
Guinea-Bissau,Cocos (Keeling) Islands,5
Guinea-Bissau,Christmas Island,4
Cameroon,Ecuador,3
Cameroon,Philippines,3
Cameroon,Australia,3
Cameroon,Cambodia,3
Cameroon,Burma,3
Cameroon,Bahamas,3
Cameroon,Aruba,3
Cameroon,Dominica,3
Cameroon,Saint Lucia,3
Cameroon,Northern Mariana Islands,3
Cameroon,Guatemala,3
Cameroon,Costa Rica,3
Cameroon,Nicaragua,3
Cameroon,Brunei,3
Cameroon,Indonesia,3
Cameroon,Macau,3
Cameroon,Saint Kitts and Nevis,3
Cameroon,Uruguay,3
Cameroon,Paraguay,3
Cameroon,Belize,3
Cameroon,Honduras,3
Cameroon,Guam,3
Cameroon,Jamaica,3
Cameroon,Suriname,3
Cameroon,Trinidad and Tobago,3
Cameroon,Anguilla,3
Cameroon,British Virgin Islands,3
Cameroon,New Zealand,3
Cameroon,French Polynesia,3
Cameroon,Bermuda,3
Cameroon,Barbados,3
Cameroon,Cayman Islands,3
Cameroon,Turks and Caicos Islands,3
Cameroon,El Salvador,3
Cameroon,Gibraltar,3
Cameroon,Grenada,3
Cameroon,Fiji,3
Cameroon,Bolivia,3
Cameroon,Laos,3
Cameroon,Palau,3
Cameroon,Isle of Man,3
Cameroon,Namibia,3
Cameroon,Guyana,3
Cameroon,North Korea,3
Cameroon,Mongolia,3
Cameroon,Papua New Guinea,3
Cameroon,Sao Tome and Principe,3
Cameroon,Samoa,3
Cameroon,Kiribati,3
Cameroon,Tuvalu,4
Cameroon,Solomon Islands,4
Cameroon,Vanuatu,4
Cameroon,Tonga,4
Cameroon,Greenland,3
Cameroon,Cook Islands,3
Cameroon,American Samoa,3
Cameroon,Bhutan,3
Cameroon,Falkland Islands,3
Cameroon,Saint Vincent and the Grenadines,4
Cameroon,East Timor,3
Cameroon,New Caledonia,3
Cameroon,Norfolk Island,4
Cameroon,Nauru,4
Cameroon,Marshall Islands,3
Cameroon,Saint Pierre and Miquelon,3
Cameroon,Faroe Islands,3
Cameroon,Lesotho,3
Cameroon,Swaziland,3
Cameroon,Wallis and Futuna,4
Cameroon,Micronesia,4
Cameroon,Cocos (Keeling) Islands,5
Cameroon,Christmas Island,4
Djibouti,Ecuador,3
Djibouti,Gambia,3
Djibouti,Sierra Leone,3
Djibouti,Guinea-Bissau,3
Djibouti,Cambodia,3
Djibouti,Burma,3
Djibouti,Bahamas,3
Djibouti,Aruba,3
Djibouti,Dominica,3
Djibouti,Saint Lucia,3
Djibouti,Northern Mariana Islands,3
Djibouti,Guatemala,3
Djibouti,Costa Rica,3
Djibouti,Nicaragua,3
Djibouti,Macau,3
Djibouti,Saint Kitts and Nevis,3
Djibouti,Uruguay,3
Djibouti,Paraguay,3
Djibouti,Belize,3
Djibouti,Honduras,3
Djibouti,Guam,3
Djibouti,Jamaica,3
Djibouti,Suriname,3
Djibouti,Trinidad and Tobago,3
Djibouti,Anguilla,3
Djibouti,British Virgin Islands,3
Djibouti,New Zealand,3
Djibouti,French Polynesia,3
Djibouti,Bermuda,3
Djibouti,Barbados,3
Djibouti,Cayman Islands,3
Djibouti,Turks and Caicos Islands,3
Djibouti,El Salvador,3
Djibouti,Gibraltar,3
Djibouti,Grenada,3
Djibouti,Fiji,3
Djibouti,Bolivia,3
Djibouti,Laos,3
Djibouti,Palau,3
Djibouti,Western Sahara,3
Djibouti,Isle of Man,3
Djibouti,Namibia,3
Djibouti,Guyana,3
Djibouti,North Korea,3
Djibouti,Mongolia,3
Djibouti,Papua New Guinea,3
Djibouti,Sao Tome and Principe,3
Djibouti,Samoa,3
Djibouti,Kiribati,3
Djibouti,Tuvalu,4
Djibouti,Solomon Islands,3
Djibouti,Vanuatu,3
Djibouti,Tonga,3
Djibouti,Greenland,3
Djibouti,Cook Islands,3
Djibouti,American Samoa,3
Djibouti,Bhutan,3
Djibouti,Falkland Islands,3
Djibouti,Saint Vincent and the Grenadines,4
Djibouti,East Timor,3
Djibouti,New Caledonia,3
Djibouti,Norfolk Island,3
Djibouti,Nauru,3
Djibouti,Marshall Islands,3
Djibouti,Saint Pierre and Miquelon,3
Djibouti,Faroe Islands,3
Djibouti,Lesotho,3
Djibouti,Swaziland,3
Djibouti,Wallis and Futuna,4
Djibouti,Micronesia,4
Djibouti,Cocos (Keeling) Islands,4
Djibouti,Christmas Island,3
Saudi Arabia,Dominica,3
Saudi Arabia,Anguilla,3
Saudi Arabia,British Virgin Islands,3
Saudi Arabia,Sao Tome and Principe,3
Saudi Arabia,Tuvalu,3
Saudi Arabia,Solomon Islands,3
Saudi Arabia,Vanuatu,3
Saudi Arabia,Tonga,3
Saudi Arabia,Greenland,3
Saudi Arabia,Falkland Islands,3
Saudi Arabia,Saint Vincent and the Grenadines,3
Saudi Arabia,New Caledonia,3
Saudi Arabia,Norfolk Island,3
Saudi Arabia,Nauru,3
Saudi Arabia,Faroe Islands,3
Saudi Arabia,Wallis and Futuna,3
Saudi Arabia,Micronesia,3
Saudi Arabia,Cocos (Keeling) Islands,4
Saudi Arabia,Christmas Island,3
